,first_y_test,second_y_test,predicted_labels
12990,1.0,1.0,1
12991,1.0,1.0,0
12992,2.0,2.0,4
12993,2.0,3.0,4
12994,1.0,1.0,2
12995,1.0,1.0,0
12996,1.0,1.0,4
12997,1.0,1.0,0
12998,2.0,3.0,4
12999,0.0,1.0,4
13000,1.0,1.0,0
13001,2.0,3.0,4
13002,1.0,1.0,0
13003,1.0,1.0,0
13004,1.0,1.0,1
13005,3.0,4.0,4
13006,1.0,1.0,4
13007,1.0,1.0,0
13008,1.0,1.0,0
13009,1.0,1.0,2
13010,1.0,1.0,1
13011,1.0,1.0,2
13012,2.0,3.0,1
13013,2.0,3.0,1
13014,2.0,3.0,1
13015,1.0,1.0,1
13016,1.0,1.0,1
13017,1.0,1.0,2
13018,1.0,1.0,1
13019,2.0,3.0,4
13020,1.0,1.0,1
13021,2.0,3.0,4
13022,0.0,1.0,3
13023,1.0,1.0,1
13024,1.0,1.0,0
13025,1.0,1.0,1
13026,1.0,1.0,1
13027,1.0,1.0,1
13028,2.0,3.0,1
13029,1.0,1.0,1
13030,3.0,4.0,3
13031,2.0,3.0,1
13032,1.0,1.0,1
13033,1.0,1.0,0
13034,1.0,1.0,0
13035,0.0,1.0,4
13036,2.0,3.0,1
13037,1.0,1.0,0
13038,1.0,1.0,1
13039,1.0,1.0,1
13040,1.0,1.0,1
13041,1.0,1.0,1
13042,1.0,1.0,1
13043,1.0,1.0,1
13044,1.0,1.0,1
13045,2.0,3.0,2
13046,1.0,1.0,1
13047,1.0,1.0,1
13048,1.0,1.0,4
13049,2.0,3.0,1
13050,0.0,1.0,3
13051,1.0,1.0,0
13052,1.0,1.0,1
13053,1.0,1.0,1
13054,1.0,1.0,0
13055,1.0,1.0,1
13056,1.0,1.0,1
13057,1.0,1.0,1
13058,1.0,1.0,0
13059,2.0,3.0,4
13060,2.0,3.0,3
13061,1.0,1.0,1
13062,1.0,1.0,1
13063,1.0,1.0,1
13064,1.0,1.0,1
13065,2.0,3.0,1
13066,1.0,1.0,1
13067,1.0,1.0,0
13068,1.0,1.0,0
13069,2.0,3.0,1
13070,1.0,1.0,1
13071,1.0,1.0,4
13072,2.0,3.0,1
13073,1.0,1.0,0
13074,1.0,1.0,1
13075,1.0,1.0,0
13076,1.0,1.0,2
13077,1.0,1.0,1
13078,1.0,1.0,0
13079,1.0,1.0,1
13080,1.0,1.0,1
13081,1.0,1.0,1
13082,1.0,1.0,2
13083,1.0,1.0,1
13084,1.0,1.0,4
13085,1.0,1.0,2
13086,2.0,3.0,4
13087,1.0,1.0,1
13088,2.0,3.0,1
13089,1.0,1.0,0
13090,1.0,1.0,3
13091,1.0,1.0,1
13092,2.0,3.0,1
13093,3.0,4.0,4
13094,1.0,1.0,4
13095,1.0,1.0,0
13096,1.0,1.0,0
13097,1.0,1.0,2
13098,1.0,1.0,1
13099,1.0,1.0,1
13100,1.0,1.0,1
13101,1.0,1.0,1
13102,1.0,1.0,1
13103,3.0,4.0,3
13104,2.0,3.0,2
13105,1.0,1.0,1
13106,1.0,1.0,4
13107,1.0,1.0,1
13108,1.0,1.0,1
13109,1.0,1.0,1
13110,2.0,3.0,1
13111,2.0,3.0,1
13112,1.0,1.0,1
13113,1.0,1.0,1
13114,2.0,3.0,2
13115,1.0,1.0,0
13116,1.0,1.0,4
13117,1.0,1.0,0
13118,1.0,1.0,1
13119,1.0,1.0,2
13120,2.0,3.0,1
13121,1.0,1.0,1
13122,2.0,3.0,4
13123,1.0,1.0,1
13124,2.0,3.0,4
13125,2.0,3.0,1
13126,1.0,1.0,0
13127,2.0,3.0,1
13128,1.0,1.0,0
13129,1.0,1.0,0
13130,1.0,1.0,0
13131,2.0,3.0,4
13132,2.0,3.0,2
13133,1.0,1.0,0
13134,0.0,1.0,4
13135,1.0,1.0,0
13136,1.0,1.0,1
13137,1.0,1.0,1
13138,1.0,1.0,0
13139,1.0,1.0,0
13140,1.0,1.0,1
13141,1.0,1.0,1
13142,1.0,1.0,0
13143,1.0,1.0,0
13144,2.0,3.0,4
13145,2.0,3.0,4
13146,1.0,1.0,1
13147,1.0,1.0,1
13148,1.0,1.0,2
13149,2.0,3.0,1
13150,2.0,3.0,3
13151,1.0,1.0,1
13152,1.0,1.0,2
13153,1.0,1.0,1
13154,2.0,3.0,4
13155,1.0,1.0,1
13156,2.0,3.0,2
13157,1.0,1.0,1
13158,1.0,1.0,1
13159,1.0,1.0,1
13160,2.0,3.0,2
13161,2.0,2.0,2
13162,1.0,1.0,2
13163,1.0,1.0,1
13164,1.0,1.0,1
13165,1.0,1.0,1
13166,1.0,1.0,0
13167,1.0,1.0,1
13168,1.0,1.0,0
13169,2.0,3.0,4
13170,1.0,1.0,1
13171,3.0,4.0,3
13172,2.0,3.0,1
13173,1.0,1.0,0
13174,1.0,1.0,0
13175,1.0,1.0,1
13176,1.0,1.0,1
13177,2.0,3.0,1
13178,1.0,1.0,4
13179,2.0,3.0,3
13180,1.0,1.0,0
13181,1.0,1.0,1
13182,2.0,3.0,4
13183,1.0,1.0,1
13184,2.0,3.0,1
13185,1.0,1.0,1
13186,1.0,1.0,1
13187,1.0,1.0,1
13188,1.0,1.0,1
13189,1.0,1.0,1
13190,2.0,3.0,1
13191,1.0,1.0,1
13192,1.0,1.0,0
13193,1.0,1.0,0
13194,1.0,1.0,0
13195,1.0,1.0,0
13196,1.0,1.0,1
13197,2.0,3.0,1
13198,2.0,3.0,4
13199,1.0,1.0,0
13200,1.0,1.0,3
13201,1.0,1.0,1
13202,1.0,1.0,1
13203,1.0,1.0,1
13204,1.0,1.0,1
13205,1.0,1.0,1
13206,1.0,1.0,0
13207,0.0,1.0,3
13208,1.0,1.0,1
13209,1.0,1.0,1
13210,1.0,1.0,1
13211,1.0,1.0,4
13212,1.0,1.0,0
13213,1.0,1.0,0
13214,2.0,3.0,2
13215,1.0,1.0,0
13216,2.0,3.0,2
13217,2.0,3.0,4
13218,1.0,1.0,0
13219,1.0,1.0,2
13220,1.0,1.0,1
13221,3.0,4.0,3
13222,2.0,3.0,2
13223,3.0,4.0,4
13224,1.0,1.0,1
13225,2.0,3.0,3
13226,1.0,1.0,0
13227,1.0,1.0,0
13228,1.0,1.0,0
13229,1.0,1.0,1
13230,1.0,1.0,1
13231,1.0,1.0,1
13232,2.0,3.0,1
13233,1.0,1.0,1
13234,1.0,1.0,0
13235,1.0,1.0,2
13236,2.0,3.0,2
13237,1.0,1.0,0
13238,2.0,3.0,4
13239,1.0,1.0,0
13240,1.0,1.0,4
13241,1.0,1.0,1
13242,2.0,3.0,1
13243,2.0,3.0,4
13244,2.0,3.0,1
13245,1.0,1.0,1
13246,1.0,1.0,4
13247,1.0,1.0,1
13248,1.0,1.0,2
13249,1.0,1.0,1
13250,1.0,1.0,1
13251,1.0,1.0,0
13252,2.0,3.0,2
13253,1.0,1.0,1
13254,1.0,1.0,1
13255,1.0,1.0,4
13256,1.0,1.0,1
13257,1.0,1.0,1
13258,1.0,1.0,1
13259,2.0,3.0,1
13260,1.0,1.0,0
13261,1.0,1.0,1
13262,2.0,3.0,4
13263,1.0,1.0,1
13264,1.0,1.0,0
13265,1.0,1.0,1
13266,1.0,1.0,1
13267,1.0,1.0,3
13268,1.0,1.0,1
13269,1.0,1.0,0
13270,1.0,1.0,1
13271,2.0,3.0,1
13272,1.0,1.0,0
13273,1.0,1.0,1
13274,1.0,1.0,0
13275,1.0,1.0,1
13276,1.0,1.0,0
13277,1.0,1.0,1
13278,1.0,1.0,0
13279,2.0,3.0,4
13280,1.0,1.0,0
13281,1.0,1.0,3
13282,1.0,1.0,1
13283,1.0,1.0,1
13284,3.0,4.0,4
13285,1.0,1.0,1
13286,1.0,1.0,1
13287,1.0,1.0,1
13288,3.0,4.0,4
13289,1.0,1.0,1
13290,1.0,1.0,0
13291,1.0,1.0,1
13292,1.0,1.0,1
13293,1.0,1.0,1
13294,1.0,1.0,1
13295,1.0,1.0,0
13296,2.0,3.0,1
13297,1.0,1.0,1
13298,1.0,1.0,1
13299,1.0,1.0,1
13300,1.0,1.0,2
13301,1.0,1.0,0
13302,2.0,3.0,4
13303,1.0,1.0,0
13304,1.0,1.0,0
13305,1.0,1.0,1
13306,1.0,1.0,1
13307,1.0,1.0,2
13308,1.0,1.0,1
13309,1.0,1.0,4
13310,2.0,3.0,1
13311,1.0,1.0,1
13312,1.0,1.0,0
13313,1.0,1.0,0
13314,1.0,1.0,1
13315,1.0,1.0,1
13316,1.0,1.0,0
13317,2.0,3.0,1
13318,1.0,1.0,4
13319,2.0,3.0,4
13320,3.0,4.0,4
13321,1.0,1.0,1
13322,1.0,1.0,1
13323,1.0,1.0,1
13324,1.0,1.0,1
13325,1.0,1.0,3
13326,1.0,1.0,4
13327,1.0,1.0,1
13328,2.0,2.0,2
13329,1.0,1.0,4
13330,1.0,1.0,1
13331,1.0,1.0,0
13332,1.0,1.0,1
13333,1.0,1.0,0
13334,1.0,1.0,4
13335,1.0,1.0,2
13336,1.0,1.0,4
13337,1.0,1.0,1
13338,0.0,1.0,2
13339,3.0,4.0,3
13340,2.0,3.0,1
13341,1.0,1.0,4
13342,3.0,4.0,4
13343,1.0,1.0,0
13344,1.0,1.0,0
13345,1.0,1.0,0
13346,1.0,1.0,1
13347,2.0,3.0,4
13348,1.0,1.0,0
13349,1.0,1.0,1
13350,1.0,1.0,2
13351,1.0,1.0,1
13352,1.0,1.0,0
13353,1.0,1.0,2
13354,1.0,1.0,1
13355,1.0,1.0,1
13356,1.0,1.0,4
13357,1.0,1.0,0
13358,1.0,1.0,1
13359,1.0,1.0,1
13360,2.0,3.0,3
13361,1.0,1.0,1
13362,1.0,1.0,1
13363,1.0,1.0,2
13364,1.0,1.0,0
13365,1.0,1.0,1
13366,1.0,2.0,4
13367,1.0,1.0,1
13368,1.0,1.0,2
13369,2.0,3.0,4
13370,1.0,1.0,1
13371,1.0,1.0,1
13372,1.0,1.0,1
13373,1.0,1.0,2
13374,1.0,1.0,0
13375,1.0,1.0,1
13376,3.0,4.0,4
13377,2.0,3.0,1
13378,1.0,1.0,1
13379,1.0,1.0,1
13380,1.0,2.0,4
13381,1.0,1.0,0
13382,1.0,1.0,4
13383,1.0,1.0,0
13384,1.0,1.0,1
13385,2.0,2.0,4
13386,1.0,1.0,2
13387,1.0,1.0,0
13388,1.0,1.0,1
13389,1.0,1.0,4
13390,1.0,1.0,0
13391,1.0,1.0,0
13392,1.0,1.0,1
13393,1.0,1.0,1
13394,1.0,1.0,1
13395,1.0,1.0,1
13396,1.0,1.0,1
13397,1.0,1.0,1
13398,2.0,3.0,1
13399,1.0,1.0,1
13400,1.0,1.0,0
13401,1.0,1.0,1
13402,1.0,1.0,1
13403,1.0,1.0,1
13404,1.0,1.0,0
13405,1.0,1.0,1
13406,1.0,1.0,1
13407,1.0,1.0,0
13408,1.0,1.0,1
13409,1.0,1.0,0
13410,1.0,1.0,1
13411,1.0,1.0,4
13412,1.0,1.0,1
13413,1.0,1.0,1
13414,1.0,1.0,1
13415,1.0,1.0,4
13416,1.0,1.0,0
13417,1.0,1.0,1
13418,1.0,1.0,1
13419,1.0,1.0,0
13420,1.0,1.0,1
13421,1.0,1.0,1
13422,2.0,3.0,2
13423,2.0,3.0,4
13424,2.0,3.0,1
13425,1.0,1.0,2
13426,1.0,1.0,1
13427,2.0,3.0,4
13428,1.0,1.0,2
13429,1.0,1.0,1
13430,1.0,1.0,0
13431,1.0,1.0,0
13432,1.0,1.0,1
13433,1.0,1.0,1
13434,2.0,3.0,1
13435,1.0,1.0,0
13436,2.0,3.0,1
13437,1.0,1.0,1
13438,2.0,3.0,1
13439,1.0,1.0,1
13440,1.0,1.0,1
13441,1.0,2.0,4
13442,1.0,1.0,1
13443,1.0,1.0,1
13444,3.0,4.0,3
13445,1.0,1.0,1
13446,1.0,1.0,1
13447,1.0,1.0,1
13448,1.0,1.0,1
13449,2.0,3.0,1
13450,1.0,1.0,0
13451,1.0,1.0,0
13452,1.0,1.0,2
13453,1.0,1.0,0
13454,0.0,1.0,4
13455,1.0,1.0,1
13456,1.0,1.0,1
13457,2.0,3.0,4
13458,1.0,1.0,1
13459,2.0,3.0,4
13460,1.0,1.0,1
13461,1.0,1.0,3
13462,1.0,1.0,0
13463,2.0,3.0,1
13464,1.0,1.0,1
13465,1.0,1.0,1
13466,1.0,1.0,1
13467,1.0,1.0,2
13468,2.0,3.0,1
13469,1.0,1.0,1
13470,1.0,1.0,0
13471,1.0,1.0,0
13472,1.0,1.0,0
13473,2.0,3.0,2
13474,1.0,1.0,2
13475,1.0,1.0,0
13476,1.0,1.0,1
13477,1.0,1.0,0
13478,1.0,1.0,0
13479,1.0,1.0,1
13480,1.0,1.0,0
13481,1.0,1.0,0
13482,1.0,1.0,2
13483,1.0,1.0,1
13484,1.0,1.0,0
13485,0.0,1.0,4
13486,1.0,1.0,1
13487,1.0,1.0,0
13488,2.0,3.0,2
13489,1.0,1.0,1
13490,1.0,1.0,0
13491,1.0,1.0,1
13492,1.0,1.0,1
13493,2.0,3.0,2
13494,1.0,1.0,0
13495,1.0,1.0,1
13496,1.0,1.0,1
13497,1.0,1.0,1
13498,2.0,3.0,2
13499,1.0,1.0,1
13500,1.0,1.0,0
13501,1.0,1.0,2
13502,1.0,1.0,0
13503,2.0,3.0,4
13504,2.0,3.0,1
13505,1.0,1.0,1
13506,1.0,1.0,1
13507,1.0,1.0,0
13508,1.0,1.0,1
13509,1.0,1.0,1
13510,1.0,1.0,0
13511,1.0,1.0,1
13512,1.0,1.0,0
13513,1.0,1.0,0
13514,2.0,3.0,4
13515,2.0,2.0,2
13516,3.0,4.0,3
13517,1.0,1.0,1
13518,1.0,1.0,1
13519,1.0,1.0,2
13520,1.0,1.0,2
13521,1.0,1.0,1
13522,2.0,3.0,1
13523,1.0,1.0,1
13524,2.0,3.0,4
13525,1.0,1.0,1
13526,1.0,1.0,1
13527,1.0,1.0,1
13528,2.0,3.0,1
13529,1.0,1.0,1
13530,2.0,3.0,2
13531,1.0,1.0,1
13532,2.0,3.0,2
13533,0.0,1.0,2
13534,1.0,1.0,0
13535,2.0,3.0,1
13536,2.0,3.0,1
13537,1.0,1.0,0
13538,2.0,3.0,2
13539,1.0,1.0,1
13540,1.0,1.0,0
13541,1.0,1.0,2
13542,2.0,3.0,1
13543,1.0,1.0,0
13544,1.0,1.0,0
13545,2.0,3.0,1
13546,2.0,3.0,4
13547,2.0,3.0,3
13548,1.0,1.0,1
13549,1.0,1.0,1
13550,1.0,2.0,4
13551,1.0,1.0,1
13552,1.0,1.0,1
13553,1.0,1.0,1
13554,2.0,3.0,4
13555,2.0,3.0,2
13556,1.0,1.0,1
13557,1.0,1.0,1
13558,1.0,1.0,1
13559,1.0,1.0,4
13560,3.0,4.0,4
13561,1.0,1.0,4
13562,1.0,1.0,0
13563,1.0,1.0,1
13564,2.0,3.0,1
13565,1.0,1.0,0
13566,1.0,1.0,1
13567,1.0,1.0,1
13568,0.0,1.0,2
13569,1.0,1.0,1
13570,1.0,1.0,1
13571,1.0,1.0,1
13572,2.0,3.0,1
13573,1.0,1.0,0
13574,1.0,1.0,0
13575,1.0,1.0,1
13576,2.0,3.0,4
13577,2.0,3.0,2
13578,1.0,1.0,0
13579,2.0,3.0,4
13580,3.0,3.0,4
13581,1.0,1.0,0
13582,1.0,1.0,1
13583,2.0,3.0,1
13584,2.0,3.0,1
13585,2.0,3.0,4
13586,1.0,1.0,1
13587,3.0,4.0,4
13588,1.0,1.0,1
13589,1.0,1.0,1
13590,1.0,1.0,1
13591,2.0,3.0,4
13592,1.0,1.0,1
13593,2.0,3.0,1
13594,1.0,1.0,1
13595,1.0,1.0,0
13596,1.0,1.0,1
13597,1.0,1.0,1
13598,1.0,1.0,0
13599,1.0,1.0,1
13600,1.0,1.0,2
13601,1.0,1.0,0
13602,1.0,1.0,4
13603,2.0,3.0,1
13604,1.0,1.0,0
13605,2.0,3.0,1
13606,3.0,4.0,4
13607,1.0,1.0,1
13608,1.0,1.0,1
13609,4.0,4.0,4
13610,1.0,1.0,0
13611,1.0,1.0,0
13612,2.0,3.0,4
13613,1.0,1.0,0
13614,1.0,1.0,4
13615,1.0,1.0,1
13616,2.0,3.0,4
13617,1.0,1.0,1
13618,4.0,4.0,4
13619,1.0,1.0,0
13620,2.0,3.0,4
13621,1.0,1.0,0
13622,1.0,1.0,1
13623,2.0,3.0,1
13624,1.0,1.0,1
13625,1.0,1.0,1
13626,1.0,1.0,0
13627,1.0,1.0,1
13628,2.0,3.0,3
13629,2.0,3.0,1
13630,1.0,1.0,1
13631,1.0,1.0,0
13632,1.0,1.0,1
13633,1.0,1.0,1
13634,1.0,1.0,0
13635,1.0,1.0,0
13636,3.0,4.0,4
13637,1.0,1.0,1
13638,2.0,3.0,1
13639,1.0,1.0,1
13640,2.0,3.0,1
13641,1.0,1.0,1
13642,1.0,1.0,2
13643,2.0,3.0,1
13644,1.0,1.0,1
13645,2.0,3.0,3
13646,1.0,1.0,1
13647,1.0,1.0,1
13648,1.0,1.0,1
13649,1.0,1.0,1
13650,1.0,1.0,2
13651,1.0,1.0,4
13652,1.0,1.0,1
13653,1.0,1.0,1
13654,1.0,1.0,0
13655,1.0,2.0,4
13656,0.0,0.0,3
13657,3.0,4.0,4
13658,3.0,4.0,4
13659,1.0,1.0,0
13660,1.0,1.0,1
13661,1.0,1.0,1
13662,1.0,1.0,0
13663,1.0,1.0,1
13664,1.0,1.0,0
13665,1.0,1.0,2
13666,2.0,3.0,1
13667,1.0,1.0,2
13668,1.0,1.0,1
13669,1.0,1.0,1
13670,1.0,1.0,1
13671,1.0,1.0,1
13672,1.0,1.0,2
13673,1.0,1.0,1
13674,1.0,1.0,1
13675,3.0,4.0,4
13676,1.0,1.0,1
13677,1.0,1.0,0
13678,1.0,1.0,1
13679,3.0,4.0,3
13680,1.0,1.0,1
13681,2.0,3.0,4
13682,1.0,1.0,0
13683,1.0,1.0,1
13684,1.0,1.0,1
13685,1.0,1.0,2
13686,2.0,3.0,1
13687,1.0,1.0,0
13688,1.0,1.0,0
13689,1.0,1.0,1
13690,1.0,1.0,1
13691,2.0,3.0,4
13692,1.0,1.0,1
13693,1.0,1.0,1
13694,2.0,3.0,3
13695,2.0,3.0,1
13696,2.0,3.0,1
13697,2.0,3.0,1
13698,3.0,4.0,4
13699,1.0,1.0,1
13700,1.0,1.0,0
13701,1.0,1.0,0
13702,1.0,1.0,1
13703,1.0,1.0,1
13704,1.0,1.0,0
13705,1.0,1.0,1
13706,3.0,4.0,4
13707,1.0,1.0,1
13708,2.0,3.0,4
13709,2.0,3.0,4
13710,1.0,1.0,1
13711,1.0,1.0,1
13712,2.0,3.0,2
13713,1.0,1.0,1
13714,1.0,1.0,1
13715,1.0,1.0,0
13716,1.0,1.0,1
13717,1.0,1.0,1
13718,1.0,1.0,1
13719,1.0,1.0,2
13720,1.0,1.0,1
13721,1.0,1.0,1
13722,2.0,3.0,2
13723,2.0,3.0,2
13724,1.0,1.0,1
13725,1.0,1.0,1
13726,1.0,1.0,1
13727,1.0,1.0,1
13728,1.0,1.0,0
13729,1.0,1.0,2
13730,1.0,1.0,0
13731,1.0,1.0,1
13732,1.0,1.0,0
13733,1.0,1.0,1
13734,1.0,1.0,1
13735,1.0,1.0,2
13736,1.0,1.0,1
13737,1.0,1.0,0
13738,1.0,1.0,1
13739,1.0,1.0,0
13740,1.0,1.0,0
13741,1.0,1.0,1
13742,1.0,1.0,1
13743,2.0,3.0,4
13744,1.0,1.0,1
13745,1.0,1.0,1
13746,1.0,1.0,1
13747,2.0,3.0,1
13748,1.0,1.0,1
13749,1.0,1.0,1
13750,1.0,1.0,1
13751,1.0,1.0,1
13752,1.0,1.0,1
13753,2.0,3.0,1
13754,1.0,1.0,1
13755,1.0,1.0,1
13756,1.0,1.0,0
13757,1.0,1.0,1
13758,2.0,3.0,3
13759,1.0,1.0,0
13760,1.0,1.0,0
13761,1.0,1.0,1
13762,3.0,4.0,4
13763,2.0,3.0,2
13764,1.0,1.0,1
13765,1.0,1.0,0
13766,1.0,1.0,0
13767,1.0,1.0,1
13768,1.0,1.0,1
13769,1.0,1.0,2
13770,2.0,3.0,1
13771,1.0,1.0,4
13772,1.0,1.0,0
13773,1.0,1.0,2
13774,2.0,3.0,1
13775,2.0,3.0,1
13776,1.0,1.0,1
13777,1.0,1.0,0
13778,1.0,1.0,1
13779,2.0,3.0,1
13780,1.0,1.0,1
13781,1.0,1.0,0
13782,1.0,1.0,1
13783,2.0,3.0,4
13784,3.0,4.0,4
13785,1.0,1.0,1
13786,2.0,3.0,2
13787,1.0,1.0,1
13788,1.0,1.0,1
13789,2.0,3.0,3
13790,2.0,3.0,4
13791,1.0,1.0,1
13792,1.0,1.0,1
13793,2.0,3.0,2
13794,1.0,1.0,0
13795,1.0,1.0,0
13796,1.0,1.0,4
13797,2.0,3.0,2
13798,1.0,1.0,1
13799,1.0,1.0,1
13800,1.0,1.0,0
13801,1.0,1.0,4
13802,1.0,1.0,2
13803,1.0,1.0,0
13804,1.0,1.0,0
13805,1.0,1.0,0
13806,1.0,1.0,1
13807,1.0,1.0,1
13808,1.0,1.0,0
13809,1.0,1.0,4
13810,1.0,1.0,4
13811,1.0,1.0,1
13812,1.0,1.0,1
13813,2.0,3.0,1
13814,2.0,3.0,1
13815,1.0,1.0,1
13816,1.0,1.0,1
13817,3.0,4.0,4
13818,1.0,1.0,1
13819,1.0,1.0,0
13820,1.0,1.0,2
13821,1.0,1.0,1
13822,2.0,3.0,1
13823,3.0,4.0,4
13824,1.0,1.0,4
13825,1.0,1.0,1
13826,0.0,1.0,4
13827,1.0,1.0,0
13828,1.0,1.0,1
13829,1.0,1.0,1
13830,2.0,2.0,4
13831,1.0,1.0,0
13832,1.0,1.0,1
13833,1.0,1.0,1
13834,1.0,1.0,2
13835,1.0,1.0,0
13836,1.0,1.0,1
13837,1.0,1.0,1
13838,1.0,1.0,1
13839,1.0,1.0,1
13840,1.0,1.0,1
13841,2.0,3.0,4
13842,1.0,1.0,1
13843,1.0,1.0,1
13844,1.0,1.0,0
13845,1.0,1.0,0
13846,0.0,1.0,4
13847,1.0,1.0,1
13848,3.0,4.0,4
13849,1.0,1.0,1
13850,1.0,1.0,1
13851,2.0,3.0,1
13852,1.0,1.0,0
13853,1.0,1.0,1
13854,1.0,1.0,0
13855,3.0,4.0,4
13856,1.0,1.0,0
13857,1.0,1.0,1
13858,1.0,1.0,1
13859,2.0,3.0,1
13860,1.0,1.0,1
13861,1.0,1.0,1
13862,3.0,4.0,3
13863,2.0,3.0,3
13864,1.0,1.0,0
13865,1.0,1.0,1
13866,2.0,3.0,4
13867,1.0,1.0,1
13868,1.0,1.0,0
13869,1.0,1.0,2
13870,1.0,1.0,1
13871,2.0,3.0,1
13872,1.0,1.0,3
13873,1.0,1.0,1
13874,2.0,3.0,4
13875,1.0,1.0,1
13876,2.0,3.0,2
13877,1.0,1.0,1
13878,1.0,1.0,1
13879,1.0,1.0,2
13880,2.0,3.0,1
13881,1.0,1.0,0
13882,1.0,1.0,4
13883,1.0,1.0,0
13884,1.0,1.0,2
13885,2.0,3.0,2
13886,1.0,1.0,3
13887,2.0,3.0,1
13888,2.0,3.0,4
13889,1.0,1.0,1
13890,1.0,1.0,1
13891,1.0,1.0,1
13892,2.0,3.0,3
13893,1.0,1.0,1
13894,1.0,1.0,0
13895,0.0,1.0,2
13896,1.0,1.0,1
13897,1.0,1.0,0
13898,2.0,3.0,1
13899,3.0,4.0,3
13900,1.0,1.0,0
13901,1.0,1.0,0
13902,1.0,1.0,1
13903,1.0,1.0,0
13904,1.0,1.0,1
13905,1.0,1.0,0
13906,1.0,1.0,1
13907,1.0,1.0,0
13908,1.0,1.0,0
13909,2.0,3.0,1
13910,1.0,1.0,1
13911,2.0,3.0,4
13912,1.0,1.0,1
13913,2.0,3.0,2
13914,1.0,1.0,1
13915,1.0,1.0,0
13916,1.0,1.0,0
13917,1.0,1.0,0
13918,1.0,1.0,0
13919,1.0,1.0,1
13920,1.0,1.0,1
13921,1.0,1.0,1
13922,1.0,1.0,1
13923,1.0,1.0,1
13924,1.0,1.0,1
13925,2.0,3.0,2
13926,1.0,1.0,4
13927,2.0,3.0,2
13928,1.0,1.0,1
13929,1.0,1.0,1
13930,1.0,1.0,1
13931,1.0,1.0,0
13932,1.0,1.0,0
13933,1.0,2.0,1
13934,3.0,4.0,4
13935,1.0,1.0,1
13936,1.0,1.0,0
13937,1.0,1.0,0
13938,1.0,1.0,2
13939,1.0,1.0,1
13940,2.0,3.0,1
13941,1.0,1.0,0
13942,1.0,1.0,0
13943,2.0,3.0,4
13944,1.0,1.0,0
13945,1.0,1.0,1
13946,2.0,3.0,1
13947,2.0,3.0,1
13948,1.0,1.0,1
13949,1.0,1.0,1
13950,1.0,1.0,2
13951,2.0,3.0,1
13952,1.0,1.0,0
13953,2.0,3.0,2
13954,1.0,1.0,1
13955,1.0,1.0,4
13956,2.0,3.0,1
13957,2.0,3.0,1
13958,1.0,1.0,1
13959,1.0,1.0,0
13960,1.0,1.0,1
13961,1.0,1.0,1
13962,3.0,4.0,4
13963,1.0,1.0,0
13964,1.0,1.0,2
13965,1.0,1.0,2
13966,2.0,3.0,1
13967,1.0,1.0,0
13968,1.0,1.0,0
13969,2.0,3.0,1
13970,1.0,1.0,1
13971,1.0,1.0,0
13972,2.0,3.0,3
13973,3.0,4.0,4
13974,1.0,1.0,1
13975,1.0,1.0,1
13976,1.0,1.0,0
13977,2.0,3.0,1
13978,1.0,1.0,0
13979,0.0,1.0,4
13980,1.0,1.0,1
13981,1.0,1.0,1
13982,1.0,1.0,0
13983,1.0,1.0,1
13984,2.0,3.0,4
13985,2.0,3.0,3
13986,1.0,1.0,1
13987,1.0,1.0,0
13988,2.0,3.0,1
13989,1.0,1.0,2
13990,1.0,1.0,0
13991,1.0,1.0,2
13992,1.0,1.0,1
13993,2.0,3.0,1
13994,2.0,3.0,1
13995,1.0,1.0,1
13996,1.0,1.0,0
13997,1.0,1.0,1
13998,1.0,1.0,1
13999,1.0,1.0,1
14000,1.0,1.0,1
14001,1.0,1.0,1
14002,1.0,1.0,2
14003,1.0,1.0,0
14004,1.0,1.0,0
14005,2.0,3.0,1
14006,3.0,4.0,4
14007,3.0,4.0,4
14008,1.0,1.0,1
14009,1.0,1.0,1
14010,3.0,4.0,3
14011,1.0,1.0,1
14012,2.0,3.0,3
14013,1.0,1.0,0
14014,1.0,1.0,1
14015,1.0,1.0,1
14016,1.0,1.0,1
14017,0.0,1.0,1
14018,1.0,1.0,2
14019,1.0,1.0,0
14020,1.0,1.0,4
14021,1.0,1.0,1
14022,1.0,1.0,1
14023,1.0,1.0,4
14024,1.0,1.0,1
14025,1.0,1.0,1
14026,1.0,1.0,1
14027,1.0,1.0,1
14028,1.0,1.0,0
14029,1.0,1.0,1
14030,1.0,1.0,0
14031,1.0,1.0,0
14032,2.0,3.0,1
14033,1.0,1.0,0
14034,2.0,3.0,1
14035,1.0,1.0,1
14036,1.0,1.0,0
14037,1.0,1.0,3
14038,1.0,1.0,1
14039,2.0,3.0,1
14040,1.0,1.0,1
14041,1.0,1.0,0
14042,1.0,1.0,1
14043,1.0,1.0,1
14044,1.0,1.0,1
14045,1.0,1.0,1
14046,2.0,3.0,4
14047,1.0,1.0,1
14048,1.0,1.0,0
14049,1.0,1.0,1
14050,1.0,1.0,1
14051,1.0,1.0,0
14052,1.0,1.0,4
14053,1.0,1.0,1
14054,1.0,1.0,1
14055,1.0,1.0,1
14056,1.0,1.0,1
14057,1.0,1.0,0
14058,1.0,1.0,1
14059,1.0,1.0,1
14060,1.0,1.0,1
14061,3.0,4.0,4
14062,1.0,1.0,4
14063,2.0,3.0,3
14064,2.0,3.0,1
